Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12,Sensor13,Sensor14,Sensor15,Sensor16,Label
-8,14,-21,-6,-3,-11,-4,-5,-2,-21,-15,-9,-16,16,4,4,6
5,14,8,14,0,9,-4,-7,-2,9,15,-3,5,1,-5,2,6
7,-22,11,-6,-20,-3,-3,-8,0,19,-6,-14,-1,1,-6,-7,6
4,-10,12,12,-1,1,3,-2,3,-3,-22,-30,-14,2,-9,-1,6
3,0,7,0,2,11,12,3,9,-10,12,61,20,2,-3,10,6
0,56,-16,-20,0,4,5,3,-2,-32,18,22,15,-1,-8,-17,6
2,0,2,-46,-19,-24,-6,19,8,44,-26,5,16,12,4,0,6
-11,-68,-4,23,1,12,8,9,0,4,-5,-45,-15,-10,-9,-8,6
-2,-16,-26,50,17,6,9,3,5,-5,13,-17,-10,-6,5,0,6
-3,1,53,16,0,25,-5,-10,-5,20,-8,-2,-11,-6,2,4,6
-1,17,-17,-35,-3,5,13,1,-16,-19,-45,1,-4,-23,-32,-21,6
7,-21,14,17,1,3,-3,-13,-9,-9,-5,-17,-5,-17,9,11,6
-7,-58,0,-14,-7,-7,-14,-10,-2,29,-7,8,1,15,-8,-19,6
0,19,35,18,36,14,-10,-4,3,20,2,12,-12,0,20,10,6
1,-9,11,-22,-12,-16,1,29,6,62,-8,-6,14,5,-15,-19,6
0,-2,5,-14,-10,-7,29,33,13,12,8,9,5,-1,3,7,6
-11,-42,5,13,-14,5,-69,-61,3,10,-38,-12,26,16,10,16,6
-12,-21,-11,-33,-27,-17,-20,-1,-2,-26,-8,-4,0,8,9,1,6
1,32,57,25,-9,4,40,18,1,-7,8,-10,14,-10,-4,-4,6
12,-12,-32,32,2,-2,-1,-7,-8,35,-11,5,5,11,6,15,6
-1,1,0,11,-6,1,-3,-14,-5,-7,41,-51,-23,-1,5,1,6
9,-8,-23,27,32,9,14,13,-1,-33,15,26,-2,3,-2,-4,6
4,5,10,11,5,-8,2,-3,-17,-11,-38,-14,-10,1,-4,-8,6
5,20,-2,-28,-20,-34,-20,-9,-1,3,10,3,7,-9,-10,-5,6
-4,65,3,-15,-5,0,-7,-6,-5,-11,-9,-9,-1,3,7,7,6
-1,-27,-15,3,-6,-7,5,-4,-12,-51,20,11,3,0,28,27,6
8,22,-3,1,1,-6,-16,-15,5,-25,18,5,-3,-8,-21,-20,6
-13,-11,-7,-30,2,-9,10,4,6,19,-24,16,1,-1,-3,1,6
-4,-18,-23,7,10,6,15,12,6,48,65,19,-10,0,10,7,6
-3,-8,-62,-30,13,21,-4,-7,-8,-17,5,-7,-2,-9,2,4,6
3,-10,-17,7,-6,-2,-4,-4,-1,20,18,-25,-23,-8,-10,-9,6
-6,8,-6,7,-5,-3,1,-1,-4,-14,10,19,2,-7,-8,-6,6
1,9,23,-12,7,1,-5,-4,5,6,-85,-9,11,-1,0,3,6
-3,-57,15,10,-3,9,6,-4,-9,20,5,-11,-9,-1,-24,-15,6
1,6,-9,0,2,7,4,2,-5,12,8,6,-2,-9,-3,-5,6
-1,-6,6,3,-6,-9,0,10,7,-11,-1,-7,-4,-4,8,-2,6
-4,20,0,-15,-7,0,3,0,-4,-27,-3,11,2,6,2,2,6
3,31,11,17,0,5,-4,-7,4,2,2,-5,0,-9,-19,-13,6
-7,-8,-18,-46,-6,6,0,1,6,-5,-8,44,10,5,10,3,6
0,29,3,-25,2,-3,4,0,-7,-5,2,-6,-8,-5,1,1,6
-1,-7,5,-1,4,2,1,-2,2,-3,5,14,4,5,9,6,6
1,-18,13,6,2,0,-1,-4,1,-17,-5,-1,-9,-10,-7,-4,6
-6,23,0,16,6,3,-6,-9,4,-6,-2,-25,-6,0,-1,1,6
-1,-7,-13,-12,-8,-11,1,3,-5,-13,6,-7,-17,-10,-7,-3,6
0,-3,-6,20,2,0,4,6,0,-7,6,2,-2,6,13,5,6
1,9,22,-12,6,-8,-5,-3,-1,-4,-37,29,4,2,-3,0,6
0,-5,11,9,13,-3,2,3,-2,-12,-6,-16,-10,0,0,2,6
-5,-5,13,14,-1,6,3,0,2,15,14,-1,1,0,-20,-11,6
0,-7,-13,8,4,-4,-10,-6,-5,4,0,-12,0,-5,-2,-3,6
1,-6,6,-18,-2,-2,5,6,-1,-15,-12,11,3,8,9,6,6
-3,5,-16,-6,-9,-5,-11,-8,1,-24,8,4,1,-1,-5,-4,6
-4,9,-17,-20,-7,4,2,1,2,1,-1,-2,8,8,18,10,6
-2,-15,-4,-6,-10,-4,-12,-6,1,-4,4,6,5,-6,0,-2,6
-7,11,-2,-23,-9,-2,1,-2,-2,-19,20,37,7,4,0,-1,6
-4,22,11,10,-10,-11,-21,-14,3,-38,-8,-9,-3,2,14,11,6
3,7,-25,5,1,1,-9,-4,-2,21,7,-19,-6,-3,6,5,6
3,-2,31,12,7,-2,-11,-4,-5,-7,-16,-13,-3,2,-1,-3,6
0,-2,33,-4,5,3,-2,-3,-2,2,-35,9,1,-7,-16,-10,6
4,-1,-1,2,-2,3,17,12,-1,17,-12,1,4,1,4,1,6
1,-8,-8,5,-3,2,-1,0,3,-3,6,-11,1,-1,4,2,6
-7,1,-12,-8,-12,-4,8,4,2,6,-10,7,13,14,-14,-6,6
-3,-4,-20,3,2,-1,15,5,-1,-11,45,-6,1,2,-14,-12,6
-1,8,-48,11,0,-7,-6,-4,1,16,-5,-12,-4,-6,-20,-8,6
1,-10,0,2,3,-1,15,14,-7,11,9,2,-3,-3,6,-1,6
-1,1,3,-2,2,5,8,3,0,4,18,5,-3,5,8,7,6
-1,-31,0,-11,-5,-6,-11,-8,-5,12,-10,2,-4,-1,6,1,6
5,-3,-1,2,-2,2,12,6,-2,-6,7,-8,-5,-2,-4,-4,6
0,2,13,7,-2,-2,-17,-8,-4,-3,-16,-2,0,0,3,-2,6
1,-7,-5,-8,-3,2,-3,-4,2,0,3,-5,-1,-4,12,8,6
-4,4,-4,18,-9,3,14,6,-4,-1,6,-4,5,-2,-18,-17,6
1,12,2,1,-5,0,-3,0,-1,-14,-11,3,4,-2,-2,0,6
1,7,9,-13,-1,-1,3,2,4,-4,-2,-9,4,3,10,8,6
-3,5,58,29,4,2,-3,-6,0,-5,-67,-8,-5,-3,-8,-3,6
-2,-3,-6,4,3,5,8,4,0,3,-1,1,0,0,-2,-1,6
-2,-9,-10,-16,-7,-4,-3,-3,0,6,12,-6,-5,-3,-7,3,6
1,0,16,-2,-3,-2,4,4,-1,2,-49,-10,-7,-1,-6,-4,6
2,2,-12,-7,14,9,9,4,-1,0,42,18,-15,-4,-11,-6,6
-1,-3,-53,-18,0,-1,1,-4,-3,-1,-5,9,11,-1,-3,1,6
-1,-5,-1,-7,-4,-6,-1,1,-2,-5,4,1,1,1,8,-2,6
0,1,15,1,2,0,-8,-5,2,4,-6,-2,-5,-4,2,2,6
0,-2,4,-3,1,-2,-2,-1,-3,7,2,-7,-1,0,1,1,6
-2,-3,7,-1,-7,-3,0,2,-2,-2,-1,3,4,4,-6,-2,6
0,-8,19,2,-6,5,-3,-2,-1,-7,-36,-24,-15,-10,-7,-4,6
-1,-1,-3,33,23,3,-2,-1,-1,-4,2,-15,-1,0,4,1,6
3,6,23,-4,-6,1,-6,-2,-6,-9,-30,13,2,-6,3,-1,6
3,2,-6,-14,-9,-6,37,24,-1,0,10,8,0,-2,-23,-14,6
1,-10,-8,-6,9,-3,-27,-22,-2,2,0,-8,-1,-3,12,3,6
-1,6,-2,-4,-9,-12,-7,-2,-2,1,14,-3,1,-1,14,8,6
-1,-3,-14,-29,-8,-2,9,6,0,-2,19,39,14,2,-8,-5,6
2,-2,6,0,-4,-8,2,1,2,-8,-16,-9,0,0,3,2,6
-6,13,-3,2,-2,-2,-4,-7,1,-2,12,-6,-1,-4,-3,-5,6
0,0,-10,-3,-6,15,9,4,1,0,21,12,4,1,-10,-7,6
2,-3,-5,3,17,6,-9,-6,-5,1,32,31,-10,-1,3,2,6
-4,-12,-28,17,-8,-2,-18,-10,2,10,3,-33,-12,8,13,6,6
-1,-2,6,3,-5,-5,0,-1,0,-5,9,17,7,-4,-1,-1,6
2,6,3,-3,8,0,19,13,-2,-5,-11,-10,-15,-1,-3,-1,6
-5,-5,-48,-19,4,-3,-17,-11,0,4,-3,-11,-7,3,4,1,6
-1,2,19,-3,-6,-2,-9,-6,-5,-4,-21,-33,-4,-2,2,-1,6
4,-1,5,41,12,-2,1,3,1,1,2,-7,6,4,-7,-4,6
-3,1,24,-12,-12,7,-1,-3,-4,2,26,5,-2,-18,-11,-7,6
-4,-11,-43,27,-2,2,7,3,-2,-2,25,-3,24,5,-7,-6,6
1,4,-19,9,5,-13,-9,-4,-1,-3,0,-2,-16,-9,1,0,6
1,4,22,-21,8,7,6,2,-4,-2,-5,8,-6,4,-1,-3,6
0,-4,25,30,-5,7,-2,-1,-1,2,-28,1,9,4,1,0,6
-5,-6,-3,24,-8,-3,-7,-5,2,0,-48,4,10,-2,2,2,6
-3,-2,22,22,-7,-9,-4,0,3,4,-5,-46,-12,1,0,1,6
0,-2,12,-10,-2,5,-1,-2,0,-2,2,18,2,3,3,1,6
1,1,26,-28,5,-3,-2,-1,-1,-11,-3,19,2,2,3,2,6
-3,4,-17,-14,3,1,1,0,1,-3,2,-6,-3,-6,-3,-2,6
-1,0,-10,18,2,6,-3,-5,0,-2,1,-34,-3,-3,-9,-4,6
2,-3,-1,20,3,-5,-11,-6,1,-11,-14,-2,-14,-10,7,5,6
-13,10,16,-8,-19,-4,-5,-5,8,-6,11,16,2,11,17,11,6
-4,18,-7,-13,-6,-9,8,8,-3,3,13,-33,-1,-6,-7,-4,6
0,-11,-25,3,-1,-1,-19,-24,-2,1,-8,-1,2,-13,-83,-47,6
0,-4,10,-3,6,7,-2,-3,3,-9,-16,4,4,5,18,14,6
-1,0,14,-1,1,-3,31,21,-2,1,4,9,-7,8,38,21,6
3,-11,-11,-10,3,7,-9,-9,-4,-6,-4,2,-4,-6,-12,-9,6
-3,8,4,0,-5,-2,-3,-1,1,4,15,0,9,-3,12,6,6
-2,-3,0,5,1,-10,-27,-16,4,-7,-4,11,1,3,12,9,6
-5,-9,-21,-10,-2,-2,-5,-5,-3,14,16,-17,-8,3,17,13,6
-2,-7,-1,-17,-3,-2,31,18,-2,8,0,31,9,1,10,2,6
-2,-12,-1,-4,4,-2,-98,-63,-3,3,0,8,4,3,0,-3,6
-2,-7,-15,-5,-8,-7,6,4,2,-1,-9,3,-4,-6,11,7,6
2,0,5,-18,-6,-6,34,26,-1,-3,7,9,2,-4,-5,-3,6
2,2,6,-2,10,5,8,7,-2,1,0,-14,-1,-1,-11,-7,6
0,5,3,-8,-12,5,-1,-4,0,2,1,1,8,3,-2,0,6
1,0,-11,-6,0,0,2,3,-6,3,-10,-5,-12,-9,-15,-11,6
1,-2,1,-6,-5,0,6,7,3,-3,-14,-14,-8,-1,8,3,6
-7,2,4,12,0,-5,-2,-3,0,-1,19,-1,6,7,-9,-9,6
3,-2,-20,-7,3,-4,10,5,-5,-7,-5,-14,-11,-3,5,2,6
3,1,-7,2,3,-1,5,3,-4,1,23,13,5,-4,-6,-1,6
0,-4,-16,-6,0,1,-12,-12,3,-5,-2,-1,-2,-3,-1,2,6
-6,8,-9,-19,-7,0,-6,-7,2,-2,11,29,12,7,5,4,6
1,-3,11,7,-3,-3,4,7,-1,0,7,2,-1,-5,-3,-3,6
1,0,-29,-12,-3,1,5,5,4,-1,-6,-15,-7,3,1,2,6
-3,2,-13,-30,-1,-7,12,7,-8,8,30,32,-7,-8,-3,-5,6
1,-8,-11,-9,-6,-5,1,3,0,6,0,9,-1,1,-7,-5,6
-2,-9,-10,-4,3,3,-4,-2,1,1,-4,-13,-1,-4,7,3,6
-1,-1,17,9,-1,-2,-12,-6,-2,-5,-10,-22,0,5,0,-3,6
-6,-7,-8,2,2,0,-35,-31,-2,1,-7,-16,-7,-7,-33,-20,6
1,3,-9,-5,-3,1,17,9,-3,-5,9,20,4,2,6,2,6
0,-2,15,-2,-8,-5,5,6,3,10,14,10,9,8,9,6,6
2,-6,0,21,1,2,13,10,-2,-3,-10,-11,-2,0,4,-1,6
-1,0,-15,-2,-3,-5,-7,-2,-1,-3,-3,-7,-5,0,-3,0,6
-2,2,-8,-11,-1,-7,-2,-1,-1,0,18,3,-10,-8,1,0,6
2,2,-20,27,10,10,9,5,-1,-4,-9,-11,-2,-4,-4,-6,6
3,-1,8,-2,9,5,2,2,-6,1,-6,4,1,-4,1,1,6
2,-6,10,-9,-2,-2,-1,-3,-6,7,-11,-11,-3,1,-7,-3,6
-3,0,9,-8,-8,-2,2,-1,-3,-8,-4,9,6,6,-8,-5,6
1,0,18,16,2,-1,-2,-3,2,-7,-19,-13,1,7,-1,0,6
0,0,1,6,0,0,8,7,-3,0,-12,-23,-8,-2,5,3,6
-3,-3,19,15,5,1,2,1,3,-3,-19,-15,-4,-5,33,27,6
-14,-7,2,9,-4,0,-88,-72,1,3,3,10,-1,-1,3,3,6
-4,4,12,0,-1,2,-6,-7,2,2,0,3,0,-8,2,2,6
1,-4,5,-2,6,8,33,26,1,1,-5,5,6,3,-2,0,6
-2,21,8,9,4,-4,-6,-5,0,-29,-4,-6,-7,-4,1,3,6
0,-3,0,-12,1,-12,0,1,1,25,-1,10,-6,-8,-8,-6,6
3,-17,-9,-16,-3,5,15,12,0,26,-3,7,-3,1,-10,-9,6
2,-15,-8,0,6,-5,9,8,-5,-7,-2,-5,-1,-5,0,-1,6
-1,1,11,14,-8,0,-3,-2,-4,-4,-10,-6,-1,-1,-10,-10,6
2,-5,-5,-15,-2,6,22,16,-3,-10,-5,4,-2,-6,-25,-16,6
1,-2,0,8,10,12,-1,-5,-9,-4,2,2,4,2,-12,-10,6
-1,7,8,6,0,0,14,9,3,-2,-4,-12,-4,10,11,7,6
-3,0,-4,-10,-5,-2,-5,-2,-1,-3,1,2,-3,0,-7,-6,6
2,7,1,5,-2,1,13,10,-2,-1,-1,-8,0,1,17,12,6
-5,-7,-5,-8,-7,-8,-21,-18,-2,2,3,6,4,-1,-18,-13,6
-5,-1,0,10,1,-7,-3,-2,1,-2,5,3,-7,0,3,2,6
1,-1,11,-9,-2,-7,14,11,3,-5,-27,-3,-1,0,5,4,6
-3,12,8,-14,-12,3,12,6,-8,-8,-5,8,0,-6,-38,-25,6
4,3,-7,-26,1,-3,8,10,-6,0,24,27,-1,-4,-24,-22,6
2,-3,-15,-9,2,-1,-4,-1,3,-2,-3,-10,-6,4,20,14,6
-3,-2,-12,-1,-2,-2,1,-1,2,-2,12,-5,4,-3,-1,1,6
-4,7,5,4,-1,4,1,-1,0,0,2,-3,1,-4,4,-1,6
-3,-3,-12,-3,-4,-5,-5,-1,2,-2,-5,-3,-6,6,20,10,6
0,0,9,-2,9,4,-8,-8,0,-2,18,50,15,3,4,3,6
-3,-1,-16,8,-2,-6,-7,-3,-1,-4,-5,-12,-5,-1,6,3,6
2,-3,-5,-4,-3,-3,-5,-1,-2,6,7,-13,-1,10,2,-1,6
-2,4,24,-1,-2,7,7,2,0,-2,-25,6,14,2,-6,-4,6
-1,-3,-8,-4,-8,-7,-6,-3,0,-5,-8,-24,-3,-4,4,3,6
0,-5,5,17,1,-2,0,0,2,6,-8,-16,-5,-1,13,13,6
-4,0,10,23,-3,-3,0,-4,-4,-4,3,-10,-7,-3,-24,-21,6
2,2,-6,8,5,-12,-2,0,-2,-13,9,-2,-2,-2,-8,-5,6
5,17,-19,-10,-3,0,19,13,-1,17,3,5,-6,-2,12,9,6
-5,-17,12,3,2,3,-5,-7,1,-3,0,-5,0,-3,-7,-4,6
-1,-25,0,8,-2,-2,-7,-5,1,13,-9,-6,0,-2,-1,0,6
-1,13,-4,-16,-10,-5,-1,0,3,3,1,4,4,1,3,3,6
-10,8,7,-5,-5,-2,-11,-8,2,-14,5,0,5,-5,-3,-1,6
0,-12,-14,-15,-6,-9,0,1,2,4,9,-4,-2,-1,-1,0,6
-1,-1,-16,9,5,-1,-7,-5,-1,-11,-9,2,0,0,12,8,6
1,4,14,-1,-2,0,6,5,-5,4,18,-27,-3,0,4,-1,6
-2,-7,-5,12,3,-8,-37,-24,0,-5,-22,-2,2,4,8,5,6
0,4,-4,3,-1,-2,-7,-4,1,11,5,-1,-8,-3,2,2,6
-1,-4,19,-8,-8,-2,12,8,-1,-16,-7,-7,-13,-19,-13,-6,6
-4,19,16,8,7,3,-3,-7,-1,-7,8,14,3,-2,-3,-2,6
1,-2,-32,-12,-6,0,7,4,2,3,36,2,2,9,-13,-7,6
-1,-13,-21,-6,-3,3,5,3,-4,-21,-10,-1,3,5,-4,-2,6
0,31,58,10,1,3,4,2,-3,3,-59,-7,-5,-3,6,4,6
1,6,3,-10,-8,3,-3,-1,-1,-11,26,17,1,2,-8,-9,6
0,-9,-69,-11,2,-3,3,4,-1,2,74,-16,-3,1,2,-3,6
1,1,-40,21,21,9,1,1,1,-2,-23,-12,-7,-8,-2,0,6
1,-10,36,8,-2,4,9,5,-2,2,-31,-12,1,-2,8,3,6
0,-23,17,-2,-7,-3,-5,-4,0,43,13,1,6,4,-8,-7,6
-7,-5,-18,-17,-3,4,5,2,-4,-2,1,8,-5,-6,9,3,6
3,-8,-3,1,0,-3,-19,-9,-1,-5,5,6,-3,-2,2,1,6
1,-4,9,-3,1,2,0,1,1,16,-20,-9,-2,1,0,2,6
-4,-41,5,11,7,4,5,3,-3,13,-7,1,-4,-2,-1,-2,6
3,-2,9,-4,-3,0,1,1,-1,-2,-6,7,0,2,-16,-8,6
-1,24,5,-25,-14,-7,-3,-3,-4,-15,-11,38,13,7,0,-1,6
2,-10,4,4,5,5,12,8,0,-16,23,6,-3,-8,-25,-16,6
-3,5,-62,-7,-4,-10,3,1,0,11,-5,-29,-11,-10,-7,-7,6
-1,0,1,17,-6,0,12,10,-4,-3,-5,2,10,7,12,10,6
6,-9,13,-7,-4,1,0,1,-4,2,1,-10,-9,-6,-6,-1,6
-17,0,-3,-3,-3,4,-4,-16,7,25,6,1,0,-6,14,13,6
-8,-17,13,7,4,1,-18,-14,8,29,-43,-6,-8,1,9,8,6
6,-61,14,5,10,-7,10,10,-3,1,4,5,-1,-1,-31,-22,6
-4,14,-3,-6,-5,3,9,4,5,2,18,8,6,5,10,8,6
0,10,-25,-20,-3,-5,-10,-7,2,-7,-17,-3,-1,2,14,5,6
-5,8,13,-6,-9,-15,0,1,0,4,6,0,-2,-1,-13,-9,6
-8,17,-2,-3,-10,-14,7,4,-2,-14,8,8,6,-1,1,-3,6
5,-5,-1,6,2,3,30,17,-6,-22,-3,-2,-2,-13,-2,3,6
-2,48,20,6,10,-7,-89,-64,3,-5,-22,-6,0,-2,13,9,6
0,11,10,0,-3,-1,12,5,-1,-42,-5,-8,-2,5,33,21,6
7,-19,2,1,2,7,21,20,-11,61,9,-5,-7,-5,-10,-11,6
-3,2,-14,10,12,2,3,0,-2,2,3,-9,-17,-14,7,3,6
4,3,1,3,13,3,-25,-16,4,-18,23,16,26,8,5,3,6
1,32,0,7,-5,0,-7,-5,-8,-79,-6,-2,0,0,-12,-8,6
3,25,-1,-2,-7,1,13,9,-1,-10,-17,-19,-12,-8,5,5,6
4,-18,1,20,2,1,17,14,-6,-20,-5,-5,-1,0,-5,-4,6
-3,-2,21,5,10,5,-14,-9,-3,22,-15,-14,-5,-5,-12,-10,6
0,11,-9,0,-7,4,-5,-3,-4,13,11,-4,2,5,5,2,6
-15,39,2,-19,-11,-4,-6,-7,-4,-51,-19,8,-2,-3,-10,-10,6
1,-20,5,1,10,-7,-40,-23,2,-11,-8,3,-1,-2,2,3,6
-4,5,8,-4,0,-8,12,9,1,27,2,-1,-8,6,1,-4,6
-1,-80,-3,-2,-1,-8,13,9,-3,40,3,2,9,9,-21,-17,6
5,-49,-7,5,3,-1,9,9,2,51,-1,-6,-9,5,7,8,6
2,43,-5,-2,3,-9,-10,-9,-2,12,-11,-4,-8,4,-8,-5,6
5,-33,-6,1,-4,-6,6,3,-1,-7,18,7,-3,-2,8,5,6
5,0,-9,-33,-4,2,9,7,-2,-6,-35,8,-1,3,1,0,6
-3,-5,-18,-9,-11,-4,-2,-3,-3,-26,-4,0,-9,-6,-5,-2,6
-1,63,18,-5,-15,7,-3,-4,-11,-85,23,-1,10,-14,-6,-3,6
-1,-6,0,12,-7,2,-1,0,-1,-38,-5,-9,-2,-2,0,-1,6
8,39,-74,7,5,18,9,9,-3,81,14,-3,-10,-2,2,-2,6
8,16,4,-4,10,23,0,-1,6,-5,-28,-2,-1,-6,7,5,6
-24,-58,72,15,0,-10,-5,-6,10,-78,-42,2,5,7,4,2,6
9,-12,-18,-36,-1,5,3,6,2,76,2,27,0,-4,-4,-3,6
-13,-71,-19,-16,-4,3,2,-1,-3,26,19,8,6,-14,18,13,6
-2,-5,17,10,5,4,1,3,2,-20,-6,-14,-10,6,4,3,6
-5,78,7,12,20,3,-30,-20,-3,11,38,-2,-6,6,-5,-7,6
-11,-22,-19,-11,-18,-1,23,11,-5,12,21,5,7,6,2,5,6
3,34,-2,8,-14,-10,5,2,6,-59,-13,-7,7,-9,-12,-7,6
2,113,19,13,9,2,-2,-2,-1,-25,-1,-2,-1,2,-5,-4,6
10,-55,18,3,9,2,7,7,-22,2,-14,-16,-5,4,-6,-10,6
-1,-6,-27,24,-6,0,5,3,-5,-50,8,18,11,-17,-11,-7,6
2,54,-14,-13,-5,-16,-6,-8,5,11,12,5,4,-6,-1,0,6
-2,-3,3,-2,-2,-11,-2,2,-5,10,25,-9,3,22,-5,-13,6
5,-31,-46,-1,-9,1,2,4,1,8,3,-15,-18,-12,-3,-3,6
-7,-10,12,-1,5,7,-1,-4,-1,-17,5,-10,-12,-30,8,5,6
-5,-8,-18,-17,-18,-8,-9,-7,-2,-10,4,-2,4,13,-1,0,6
-8,-10,-5,6,-14,11,6,2,-9,3,6,-8,2,2,-2,-2,6
5,25,17,-4,-4,-7,-2,0,2,-26,-12,16,8,12,1,3,6
-3,-25,5,5,0,-8,-9,-12,-3,24,-26,-19,-6,-1,-14,-10,6
-1,-75,16,-10,-8,-8,6,6,6,48,-54,-6,-10,8,23,10,6
-5,-4,11,6,15,-1,-52,-30,-1,-20,-17,-11,0,5,0,2,6
6,11,12,0,9,0,3,3,8,15,40,8,-1,-6,6,6,6
-14,25,-1,13,1,2,6,-3,-9,-77,-13,-4,-8,-1,1,1,6
5,60,-6,-9,-2,-1,1,-2,-12,5,4,-1,1,2,-8,-4,6
18,20,-3,-7,5,1,7,4,-5,28,38,6,-2,-11,-4,-4,6
3,3,-8,-5,2,-6,1,0,2,-6,14,3,0,2,9,5,6
0,-36,-43,-13,-7,9,1,-1,2,-7,-12,-3,-3,12,-11,-8,6
-2,-22,15,5,3,8,15,11,-1,69,1,-2,-7,1,-8,-5,6
3,-9,-2,-4,4,-8,-8,-6,-2,38,-13,-5,-5,-2,4,2,6
-8,-9,24,-4,-4,2,-11,-11,9,-34,-4,14,8,1,-3,4,6
0,36,11,-9,1,5,9,3,4,9,-28,19,4,-1,-1,1,6
-4,12,-8,10,1,-16,-11,-4,1,-19,14,3,12,17,4,-3,6
-9,-5,28,3,-4,-6,0,0,6,19,-53,-12,-1,-4,-1,0,6
-2,-10,1,-5,-5,-1,1,1,0,-1,11,-4,-11,-15,-9,-6,6
-8,-29,-16,-1,-1,3,2,-1,-1,19,23,-14,-12,1,3,1,6
1,21,-28,-3,-1,-10,-10,-9,0,-18,5,5,5,4,2,-2,6
-5,-6,20,14,-1,6,4,0,6,0,-13,-8,0,-8,-4,1,6
-2,14,-9,-18,-4,6,5,2,3,-1,12,6,7,7,-2,1,6
6,-24,9,1,-9,-9,-2,0,-10,-17,-31,-13,-5,-3,-13,-12,6
2,25,8,-8,-4,10,-8,-2,-5,44,4,13,5,-8,-5,0,6
-5,-24,9,5,4,-6,-27,-25,3,-3,11,-5,1,-3,8,7,6
0,-50,7,9,-1,-12,6,4,-5,15,-13,-9,-13,-13,-6,-4,6
5,48,-4,-10,-3,0,11,10,-9,-78,6,8,4,-4,-4,-6,6
0,-23,-5,-10,1,9,3,1,1,18,4,2,1,-4,7,2,6
4,-29,11,-3,-2,2,0,2,-4,40,-23,-6,-1,8,3,-2,6
-2,7,1,0,5,4,-1,0,1,2,9,8,6,2,-4,-5,6
1,-8,-4,1,-1,3,6,2,2,-3,52,25,0,-4,-5,-1,6
-1,-10,-33,5,-1,-5,-1,3,-2,-23,-2,-8,-9,2,6,2,6
-5,29,-55,-36,0,-8,-7,-7,-1,-11,16,0,-2,-1,-4,-3,6
-3,36,35,25,4,-4,-13,-11,0,-3,-1,-8,4,-4,-9,-6,6
-9,-36,0,0,-1,-1,0,2,-9,8,-19,-7,-10,-10,-8,-6,6
12,-14,2,-14,-2,5,-3,-1,-6,50,-10,-1,-1,11,11,6,6
-7,-15,-1,0,1,5,14,8,5,-18,20,8,15,2,-8,-3,6
1,-9,-25,2,0,1,-1,-3,-2,-7,9,-1,-5,0,1,0,6
6,7,6,8,6,-2,4,3,-5,-13,3,-8,2,-3,-2,-6,6
-4,-11,7,-1,-7,-1,1,2,1,-12,-9,-18,-1,-4,-1,-3,6
-6,-18,-1,20,4,-1,-2,-4,4,17,-2,0,-1,-3,1,3,6
-5,5,19,-13,0,-3,1,1,-8,-23,-25,14,-5,-11,-1,-1,6
12,-13,7,-2,1,0,-4,-1,-13,39,-32,-10,0,1,-5,-5,6
-7,-25,15,8,-11,6,14,6,5,-39,0,-5,9,-2,-1,1,6
-1,-22,16,10,0,-2,6,5,8,23,-3,2,-5,-1,12,4,6
-11,14,5,-2,5,-5,-35,-21,2,34,0,7,-7,-5,-4,-4,6
-18,-29,-48,-44,-8,-1,-9,-6,11,-6,32,20,3,-2,4,7,6
14,46,-8,39,-7,-4,14,11,9,89,18,-18,0,6,3,-2,6
-10,-15,-14,-12,-5,-7,-5,-5,2,-60,-3,-19,-6,-8,-4,-1,6
9,56,4,-4,3,-10,4,5,-10,-128,1,21,3,1,-5,-3,6
-3,-41,10,-6,-6,0,-6,-7,-5,36,-14,-1,3,8,-7,-4,6
-2,-42,2,1,3,5,0,0,-10,41,-10,-1,3,-7,-16,-16,6
13,82,-6,-13,-15,-7,2,5,10,73,13,5,7,-4,0,3,6
-4,-30,-3,-1,1,-1,0,1,7,4,-10,-8,-4,1,20,15,6
-6,-39,-1,6,1,8,-7,-8,-1,15,8,-4,15,7,-4,-2,6
-7,-33,-7,-4,-4,-5,10,6,-14,-34,-13,3,-3,7,-6,-6,6
6,18,-17,22,19,-2,1,4,-3,8,35,-8,-6,-4,-8,-10,6
1,-20,-8,2,-4,7,9,5,0,-13,6,-14,2,2,-6,-3,6
8,0,-6,-8,-10,-2,16,13,-2,54,-41,10,1,1,-11,-16,6
-11,-45,18,-9,3,-2,28,8,-4,-29,6,-4,-18,-16,-46,-22,6
0,52,10,8,9,7,0,0,10,-28,5,6,5,4,3,7,6
-6,-18,-17,-6,-5,0,1,-3,-5,39,4,10,3,5,13,5,6
-14,-83,-7,-14,-11,-6,10,6,6,15,-5,-14,-6,-15,-2,1,6
1,19,-14,8,4,3,-10,-7,-9,2,7,-19,-9,1,11,8,6
-1,23,14,20,-7,-10,-13,-11,3,-40,-13,4,1,1,21,16,6
5,40,-6,-22,-17,-11,-12,-9,3,54,1,-1,4,-6,-4,-6,6
4,13,-2,-8,-7,-5,4,0,-7,-13,4,0,-2,-8,-9,-5,6
5,14,15,0,2,10,0,4,3,-39,-4,12,2,-1,11,9,6
-12,4,-3,-15,-6,-14,-7,-5,10,-32,-19,-7,-9,4,-20,-18,6
2,91,-26,-5,-1,-11,-7,1,5,-26,57,10,6,4,17,9,6
